Source,Label,Target
Q1045665,Michael Brand,http://www.wikidata.org/entity/Q121174
Q1045665,Jörn Wunderlich,http://www.wikidata.org/entity/Q113851
Q1045665,Leopold Herz,http://www.wikidata.org/entity/Q125257
Q1045665,Burkhard Lischka,http://www.wikidata.org/entity/Q1016467
Q1045665,Burkhardt Müller-Sönksen,http://www.wikidata.org/entity/Q1016541
Q1045665,Bärbel Bas,http://www.wikidata.org/entity/Q1019016
Q1045665,Bärbel Kofler,http://www.wikidata.org/entity/Q1019029
Q1045665,Christian Weber,http://www.wikidata.org/entity/Q1082234
Q1045665,Björn Sänger,http://www.wikidata.org/entity/Q879740
Q1045665,Björn Thümler,http://www.wikidata.org/entity/Q879746
Q1045665,Caren Lay,http://www.wikidata.org/entity/Q1035894
Q1045665,Bernd Faulenbach,http://www.wikidata.org/entity/Q823429
Q1045665,Bernd Krückel,http://www.wikidata.org/entity/Q823761
Q1045665,Katja Dörner,http://www.wikidata.org/entity/Q990401
Q1045665,Michael Georg Link,http://www.wikidata.org/entity/Q991377
Q1045665,Carola Stauche,http://www.wikidata.org/entity/Q1044264
Q1045665,Carsten Linnemann,http://www.wikidata.org/entity/Q1045606
Q1045665,Carsten Pörksen,http://www.wikidata.org/entity/Q1045641
Q1045665,Carsten Sieling,http://www.wikidata.org/entity/Q1045675
Q1045665,Astrid Birkhahn,http://www.wikidata.org/entity/Q750531
Q1045665,Andreas Meyer-Lauber,http://www.wikidata.org/entity/Q499543
Q1045665,Andreas Mattfeldt,http://www.wikidata.org/entity/Q499449
Q1045665,Andreas Statzkowski,http://www.wikidata.org/entity/Q500771
Q1045665,Andreas Stoch,http://www.wikidata.org/entity/Q500823
Q1045665,Bettina Kudla,http://www.wikidata.org/entity/Q850005
Q1045665,Anne Franke,http://www.wikidata.org/entity/Q565303
Q1045665,Annette Karl,http://www.wikidata.org/entity/Q566607
Q1045665,André Schröder,http://www.wikidata.org/entity/Q522740
Q1045665,André Stinka,http://www.wikidata.org/entity/Q522921
Q1045665,André Trepoll,http://www.wikidata.org/entity/Q523083
Q1045665,Anette Hübinger,http://www.wikidata.org/entity/Q529520
Q1045665,Brigitte Dahlbender,http://www.wikidata.org/entity/Q916204
Q1045665,Brigitte Lösch,http://www.wikidata.org/entity/Q916494
Q1045665,Brigitte Pothmer,http://www.wikidata.org/entity/Q916571
Q1045665,Brigitte Take,http://www.wikidata.org/entity/Q916718
Q1045665,Arndt Klocke,http://www.wikidata.org/entity/Q692059
Q1045665,Angela Gorr,http://www.wikidata.org/entity/Q532655
Q1045665,Angela Lück,http://www.wikidata.org/entity/Q532905
Q1045665,Angelika Schöttler,http://www.wikidata.org/entity/Q534591
Q1045665,Britta Stark,http://www.wikidata.org/entity/Q920821
Q1045665,Emilia Müller,http://www.wikidata.org/entity/Q537761
Q1045665,Charlotte Schneidewind-Hartnagel,http://www.wikidata.org/entity/Q1067331
Q1045665,Anja Piel,http://www.wikidata.org/entity/Q551221
Q1045665,Anja Schillhaneck,http://www.wikidata.org/entity/Q551271
Q1045665,Birgit Reinemund,http://www.wikidata.org/entity/Q865319
Q1045665,Axel Knoerig,http://www.wikidata.org/entity/Q792225
Q1045665,Axel Troost,http://www.wikidata.org/entity/Q792387
Q1045665,Christa Reichwaldt,http://www.wikidata.org/entity/Q1078170
Q1045665,Christa Steiger,http://www.wikidata.org/entity/Q1078198
Q1045665,Anna Neuhof,http://www.wikidata.org/entity/Q562681
Q1045665,Christian Hirte,http://www.wikidata.org/entity/Q1080321
Q1045665,Christian Piwarz,http://www.wikidata.org/entity/Q1081424
Q1045665,Ansgar-Bernhard Focke,http://www.wikidata.org/entity/Q569710
Q1045665,Ansgar Heveling,http://www.wikidata.org/entity/Q569717
Q1045665,Armin Schuster,http://www.wikidata.org/entity/Q688231
Q1045665,Barbara Syrbe,http://www.wikidata.org/entity/Q807658
Q1045665,Barbara Schleicher-Rothmund,http://www.wikidata.org/entity/Q807619
Q1045665,Arnulf von Eyb,http://www.wikidata.org/entity/Q697647
Q1045665,Beate Müller-Gemmeke,http://www.wikidata.org/entity/Q813168
Q1045665,Beate Walter-Rosenheimer,http://www.wikidata.org/entity/Q813207
Q1045665,Beate Wilding,http://www.wikidata.org/entity/Q813209
Q1045665,Horst Köhler,http://www.wikidata.org/entity/Q2542
Q1045665,Ottfried Fischer,http://www.wikidata.org/entity/Q43769
Q1045665,Jürgen Roters,http://www.wikidata.org/entity/Q54678
Q1045665,Alfred Reisinger,http://www.wikidata.org/entity/Q45583
Q1045665,Christian Stückl,http://www.wikidata.org/entity/Q45606
Q1045665,Jan Frodeno,http://www.wikidata.org/entity/Q60922
Q1045665,Regina Halmich,http://www.wikidata.org/entity/Q65937
Q1045665,Jasmin Tabatabai,http://www.wikidata.org/entity/Q66771
Q1045665,Armin Falk,http://www.wikidata.org/entity/Q67357
Q1045665,Charlotte Knobloch,http://www.wikidata.org/entity/Q67594
Q1045665,Feridun Zaimoğlu,http://www.wikidata.org/entity/Q67629
Q1045665,Helga Trüpel,http://www.wikidata.org/entity/Q68016
Q1045665,Reimer Böge,http://www.wikidata.org/entity/Q68044
Q1045665,Stephan Kühn,http://www.wikidata.org/entity/Q1239215
Q1045665,Daniel Volk,http://www.wikidata.org/entity/Q1163013
Q1045665,Heike Hofmann,http://www.wikidata.org/entity/Q1238456
Q1045665,Claudia Bögel,http://www.wikidata.org/entity/Q1097369
Q1045665,Ralf Witzel,http://www.wikidata.org/entity/Q1249103
Q1045665,Dorothée Menzner,http://www.wikidata.org/entity/Q1250380
Q1045665,Cornelia Möhring,http://www.wikidata.org/entity/Q1133381
Q1045665,Cornelia Ruhkemper,http://www.wikidata.org/entity/Q1133409
Q1045665,Cornelia Seibeld,http://www.wikidata.org/entity/Q1133430
Q1045665,Raju Sharma,http://www.wikidata.org/entity/Q1258931
Q1045665,Kerstin Tack,http://www.wikidata.org/entity/Q1262015
Q1045665,Thomas Röwekamp,http://www.wikidata.org/entity/Q1263794
Q1045665,Johann-Georg Jaeger,http://www.wikidata.org/entity/Q1268341
Q1045665,Oliver Keymis,http://www.wikidata.org/entity/Q1268490
Q1045665,Lothar Riebsamen,http://www.wikidata.org/entity/Q1270207
Q1045665,Edmund Geisen,http://www.wikidata.org/entity/Q1277899
Q1045665,Eberhard Sinner,http://www.wikidata.org/entity/Q1279410
Q1045665,Elisabeth Winkelmeier-Becker,http://www.wikidata.org/entity/Q1279621
Q1045665,Patrick Sensburg,http://www.wikidata.org/entity/Q1280872
Q1045665,Eckhard Pols,http://www.wikidata.org/entity/Q1281759
Q1045665,Edgar Franke,http://www.wikidata.org/entity/Q1283882
Q1045665,Dagmar Ziegler,http://www.wikidata.org/entity/Q1157334
Q1045665,Gerlinde Berk,http://www.wikidata.org/entity/Q1291285
Q1045665,Margret Vosseler,http://www.wikidata.org/entity/Q1298140
Q1045665,Daniel Sturm,http://www.wikidata.org/entity/Q1162821
Q1045665,Thomas Sternberg,http://www.wikidata.org/entity/Q1307679
Q1045665,Harald Güller,http://www.wikidata.org/entity/Q1307950
Q1045665,Daniela Kolbe,http://www.wikidata.org/entity/Q1163453
Q1045665,Manuel Sarrazin,http://www.wikidata.org/entity/Q1309204
Q1045665,Daniela Wagner,http://www.wikidata.org/entity/Q1163596
Q1045665,Ursula Nelles,http://www.wikidata.org/entity/Q1318684
Q1045665,Gordan Dudas,http://www.wikidata.org/entity/Q1170623
Q1045665,Josef Rief,http://www.wikidata.org/entity/Q1321994
Q1045665,Claus Paal,http://www.wikidata.org/entity/Q1098740
Q1045665,Claus Schmiedel,http://www.wikidata.org/entity/Q1098810
Q1045665,Manfred Behrens,http://www.wikidata.org/entity/Q1327793
Q1045665,Eleonore Mühlbauer,http://www.wikidata.org/entity/Q1328076
Q1045665,Elisabeth Koschorreck,http://www.wikidata.org/entity/Q1330065
Q1045665,Elisabeth Scharfenberg,http://www.wikidata.org/entity/Q1330246
Q1045665,Elisabeth Veldhues,http://www.wikidata.org/entity/Q1330332
Q1045665,Martin Dulig,http://www.wikidata.org/entity/Q1330449
Q1045665,Konrad Weckerle,http://www.wikidata.org/entity/Q1335329
Q1045665,Dennis Maelzer,http://www.wikidata.org/entity/Q1189336
Q1045665,Rico Gebhardt,http://www.wikidata.org/entity/Q1340329
Q1045665,Jochen Partsch,http://www.wikidata.org/entity/Q1340903
Q1045665,Detlef Gürth,http://www.wikidata.org/entity/Q1201253
Q1045665,Detlef Seif,http://www.wikidata.org/entity/Q1201365
Q1045665,Clemens Lammerskitten,http://www.wikidata.org/entity/Q1100010
Q1045665,Clemens große Macke,http://www.wikidata.org/entity/Q1100170
Q1045665,Diana Golze,http://www.wikidata.org/entity/Q1208819
Q1045665,Diana Stachowitz,http://www.wikidata.org/entity/Q1208889
Q1045665,Christiane Ratjen-Damerau,http://www.wikidata.org/entity/Q1082796
Q1045665,Christina Schulze Föcking,http://www.wikidata.org/entity/Q1083279
Q1045665,Christine Aschenberg-Dugnus,http://www.wikidata.org/entity/Q1083405
Q1045665,Christoph Poland,http://www.wikidata.org/entity/Q1085647
Q1045665,Christoph Schnurr,http://www.wikidata.org/entity/Q1085801
Q1045665,Dieter Dombrowski,http://www.wikidata.org/entity/Q1221831
Q1045665,Dieter Hillebrand,http://www.wikidata.org/entity/Q1222131
Q1045665,Dieter Jasper,http://www.wikidata.org/entity/Q1222220
Q1045665,Dieter Stier,http://www.wikidata.org/entity/Q1222886
Q1045665,Diether Dehm,http://www.wikidata.org/entity/Q1223204
Q1045665,Dietrich Monstadt,http://www.wikidata.org/entity/Q1223955
Q1045665,Dietrich von Gumppenberg,http://www.wikidata.org/entity/Q1224147
Q1045665,Jimmy Schulz,http://www.wikidata.org/entity/Q1226300
Q1045665,Herbert Schneiders,http://www.wikidata.org/entity/Q1229037
Q1045665,Matthias Jena,http://www.wikidata.org/entity/Q1230114
Q1045665,Barbara Lochbihler,http://www.wikidata.org/entity/Q74133
Q1045665,Bernhard Rapkay,http://www.wikidata.org/entity/Q74150
Q1045665,Jörg Bode,http://www.wikidata.org/entity/Q89880
Q1045665,Nadine Keßler,http://www.wikidata.org/entity/Q76123
Q1045665,Juli Zeh,http://www.wikidata.org/entity/Q76324
Q1045665,Kurt Lechner,http://www.wikidata.org/entity/Q78196
Q1045665,Lutz Heilmann,http://www.wikidata.org/entity/Q77201
Q1045665,Doris Schröder-Köpf,http://www.wikidata.org/entity/Q72617
Q1045665,Alfred Dellheim,http://www.wikidata.org/entity/Q16887934
Q1045665,Wolfgang Vogt,http://www.wikidata.org/entity/Q2591659
Q1045665,Dagmar Schmidt,http://www.wikidata.org/entity/Q15427635
Q1045665,Albert Schmidt,http://www.wikidata.org/entity/Q2638751
Q1045665,Wolfgang Klein,http://www.wikidata.org/entity/Q2590238
Q1045665,Karl-Wilhelm Lange,http://www.wikidata.org/entity/Q13424125
Q1045665,Josef Seidl,http://www.wikidata.org/entity/Q19287086
Q1045665,Hansjörg Christmann,http://www.wikidata.org/entity/Q15428072
Q1045665,Wilhelm Lüke,http://www.wikidata.org/entity/Q2574046
Q1045665,Brigitte Große,http://www.wikidata.org/entity/Q15446645
Q1045665,Klaus Rehder,http://www.wikidata.org/entity/Q15448546
Q1045665,Willfried Penner,http://www.wikidata.org/entity/Q2576882
Q1045665,Willi Heineking,http://www.wikidata.org/entity/Q2577149
Q1045665,Wilfried Lemke,http://www.wikidata.org/entity/Q2577290
Q1045665,Winfried Mante,http://www.wikidata.org/entity/Q2584247
Q1045665,Winfried Schittges,http://www.wikidata.org/entity/Q2584293
Q1045665,Wolf-Michael Catenhusen,http://www.wikidata.org/entity/Q2588530
Q1045665,Wolf Krisch,http://www.wikidata.org/entity/Q2588724
Q1045665,Wolfgang Behrendt,http://www.wikidata.org/entity/Q2589179
Q1045665,Wolfgang Dehnel,http://www.wikidata.org/entity/Q2589421
Q1045665,Wolfgang Götzer,http://www.wikidata.org/entity/Q2589797
Q1045665,Wolfgang Hackel,http://www.wikidata.org/entity/Q2589814
Q1045665,Wolfgang Hoderlein,http://www.wikidata.org/entity/Q2590003
Q1045665,Wolfgang Kubicki,http://www.wikidata.org/entity/Q2590313
Q1045665,Wolfgang Meckelburg,http://www.wikidata.org/entity/Q2590550
Q1045665,Wolfgang Peiner,http://www.wikidata.org/entity/Q2590812
Q1045665,Wolfgang Spanier,http://www.wikidata.org/entity/Q2591445
Q1045665,Wolfgang Weiermann,http://www.wikidata.org/entity/Q2591703
Q1045665,Wolfgang Zeitlmann,http://www.wikidata.org/entity/Q2591830
Q1045665,Albrecht Papenroth,http://www.wikidata.org/entity/Q2639917
Q1045665,Alexander Schonath,http://www.wikidata.org/entity/Q2642985
Q1045665,Alfred Beth,http://www.wikidata.org/entity/Q2644707
Q1045665,Alice Graschtat,http://www.wikidata.org/entity/Q2646902
Q1045665,Willi Müller,http://www.wikidata.org/entity/Q2577341
Q1045665,Aloys Lenz,http://www.wikidata.org/entity/Q2650651
Q1045665,Margot Nienkämper,http://www.wikidata.org/entity/Q23059417
Q1045665,Bärbel Vopel,http://www.wikidata.org/entity/Q15793131
Q1045665,Eda Jahns,http://www.wikidata.org/entity/Q15807248
Q1045665,Klaus-Jürgen Lais,http://www.wikidata.org/entity/Q15823706
Q1045665,Jannis Sakellariou,http://www.wikidata.org/entity/Q2733649
Q1045665,Wolfgang Lohmann,http://www.wikidata.org/entity/Q2590451
Q1045665,Roland Appel,http://www.wikidata.org/entity/Q15410206
Q1045665,Alfred Sauter,http://www.wikidata.org/entity/Q2645776
Q1045665,Andreas Fuchs,http://www.wikidata.org/entity/Q22683090
Q1045665,Winfried Wolf,http://www.wikidata.org/entity/Q2584346
Q1045665,Wolfgang Steiger,http://www.wikidata.org/entity/Q2591496
Q1045665,Hannelore Siegel,http://www.wikidata.org/entity/Q6563260
Q1045665,Christine Müller,http://www.wikidata.org/entity/Q23059435
Q1045665,Sebastian Krumbiegel,http://www.wikidata.org/entity/Q91988
Q1045665,Franziska Drohsel,http://www.wikidata.org/entity/Q92226
Q1045665,Henrik Stehlik,http://www.wikidata.org/entity/Q92322
Q1045665,Leonard Lansink,http://www.wikidata.org/entity/Q100312
Q1045665,Fritz Schramma,http://www.wikidata.org/entity/Q96758
Q1045665,Gregor Amann,http://www.wikidata.org/entity/Q97226
Q1045665,Konrad Schily,http://www.wikidata.org/entity/Q97311
Q1045665,Wolfgang Jüttner,http://www.wikidata.org/entity/Q97312
Q1045665,Peter Albach,http://www.wikidata.org/entity/Q101632
Q1045665,Christian Carstensen,http://www.wikidata.org/entity/Q102304
Q1045665,Rainer Wiegard,http://www.wikidata.org/entity/Q97850
Q1045665,Norman Paech,http://www.wikidata.org/entity/Q98511
Q1045665,Clemens Bollen,http://www.wikidata.org/entity/Q98725
Q1045665,Frank Hirche,http://www.wikidata.org/entity/Q1443432
Q1045665,Peter Preuß,http://www.wikidata.org/entity/Q1443587
Q1045665,Frank Mentrup,http://www.wikidata.org/entity/Q1443774
Q1045665,Frank Schwabe,http://www.wikidata.org/entity/Q1444160
Q1045665,Frank Steffel,http://www.wikidata.org/entity/Q1444251
Q1045665,Frank Sundermann,http://www.wikidata.org/entity/Q1444283
Q1045665,Franz-Josef Holzenkamp,http://www.wikidata.org/entity/Q1445821
Q1045665,Franz Josef Pschierer,http://www.wikidata.org/entity/Q1447526
Q1045665,Franz Segbers,http://www.wikidata.org/entity/Q1449036
Q1045665,Ullrich Meßmer,http://www.wikidata.org/entity/Q1450834
Q1045665,Friedlinde Gurr-Hirsch,http://www.wikidata.org/entity/Q1457611
Q1045665,Reiner Deutschmann,http://www.wikidata.org/entity/Q1463284
Q1045665,Günther Ramsauer,http://www.wikidata.org/entity/Q1465849
Q1045665,Renate Geuter,http://www.wikidata.org/entity/Q1473747
Q1045665,Frank Heinrich,http://www.wikidata.org/entity/Q1443404
Q1045665,Jens Petermann,http://www.wikidata.org/entity/Q1476674
Q1045665,Harald Koch,http://www.wikidata.org/entity/Q1480412
Q1045665,Heidemarie Scheuch-Paschkewitz,http://www.wikidata.org/entity/Q1480606
Q1045665,Wolfgang Wieland,http://www.wikidata.org/entity/Q1417620
Q1045665,Gabi Molitor,http://www.wikidata.org/entity/Q1488469
Q1045665,Jutta Krellmann,http://www.wikidata.org/entity/Q1492112
Q1045665,Horst Meierhofer,http://www.wikidata.org/entity/Q1494896
Q1045665,Heinrich Heidel,http://www.wikidata.org/entity/Q1495369
Q1045665,Max Strehle,http://www.wikidata.org/entity/Q1503410
Q1045665,Georg Fortmeier,http://www.wikidata.org/entity/Q1504237
Q1045665,Georg Nelius,http://www.wikidata.org/entity/Q1505465
Q1045665,Stefan Schwartze,http://www.wikidata.org/entity/Q1506477
Q1045665,Hans Jürgen Fahn,http://www.wikidata.org/entity/Q1506591
Q1045665,Gerhard Kleinböck,http://www.wikidata.org/entity/Q1511915
Q1045665,Gerhard Miesterfeldt,http://www.wikidata.org/entity/Q1512181
Q1045665,Pascal Kober,http://www.wikidata.org/entity/Q1355548
Q1045665,Felix Schreiner,http://www.wikidata.org/entity/Q1403798
Q1045665,Florian Herrmann,http://www.wikidata.org/entity/Q1429720
Q1045665,Florian Hahn,http://www.wikidata.org/entity/Q1429695
Q1045665,Gerhard Papke,http://www.wikidata.org/entity/Q1512250
Q1045665,Erik Schweickert,http://www.wikidata.org/entity/Q1354111
Q1045665,Pia-Beate Zimmermann,http://www.wikidata.org/entity/Q1356102
Q1045665,Sylvia Canel,http://www.wikidata.org/entity/Q1361623
Q1045665,Erwin Lotter,http://www.wikidata.org/entity/Q1363210
Q1045665,Erwin Rüddel,http://www.wikidata.org/entity/Q1363394
Q1045665,Martina Maaßen,http://www.wikidata.org/entity/Q1370165
Q1045665,Karl Gerhold,http://www.wikidata.org/entity/Q1504088
Q1045665,Sebastian Blumenthal,http://www.wikidata.org/entity/Q1371483
Q1045665,Hubert Kleff,http://www.wikidata.org/entity/Q1371599
Q1045665,Patrick Schnieder,http://www.wikidata.org/entity/Q1373882
Q1045665,Ralf Niermann,http://www.wikidata.org/entity/Q1377248
Q1045665,Eva Högl,http://www.wikidata.org/entity/Q1379228
Q1045665,Eva-Maria Voigt-Küppers,http://www.wikidata.org/entity/Q1379080
Q1045665,Eva Gottstein,http://www.wikidata.org/entity/Q1379185
Q1045665,Tobias Reiß,http://www.wikidata.org/entity/Q1384137
Q1045665,Norbert Böhlke,http://www.wikidata.org/entity/Q1384244
Q1045665,Hendrik Wüst,http://www.wikidata.org/entity/Q1387541
Q1045665,Norwich Rüße,http://www.wikidata.org/entity/Q1389822
Q1045665,Norbert Post,http://www.wikidata.org/entity/Q1390720
Q1045665,Eva Lux,http://www.wikidata.org/entity/Q1379319
Q1045665,Thomas Gambke,http://www.wikidata.org/entity/Q1395221
Q1045665,Petra Hinz,http://www.wikidata.org/entity/Q1395295
Q1045665,Hubertus Fehring,http://www.wikidata.org/entity/Q1396692
Q1045665,Gerd Hachen,http://www.wikidata.org/entity/Q1398707
Q1045665,Svenja Schulze,http://www.wikidata.org/entity/Q1407342
Q1045665,Markus Tressel,http://www.wikidata.org/entity/Q1416148
Q1045665,Frank Tempel,http://www.wikidata.org/entity/Q1424335
Q1045665,Martin Güll,http://www.wikidata.org/entity/Q1426662
Q1045665,Florian Bernschneider,http://www.wikidata.org/entity/Q1429598
Q1045665,Florian Graf,http://www.wikidata.org/entity/Q1429683
Q1045665,Florian Rentsch,http://www.wikidata.org/entity/Q1429869
Q1045665,Florian Toncar,http://www.wikidata.org/entity/Q1429938
Q1045665,Ulrike Gottschalck,http://www.wikidata.org/entity/Q1435438
Q1045665,Nicole Maisch,http://www.wikidata.org/entity/Q1438177
Q1045665,Wolfgang Greilich,http://www.wikidata.org/entity/Q1439303
Q1045665,Frank Schira,http://www.wikidata.org/entity/Q1444116
Q1045665,Frank Spieth,http://www.wikidata.org/entity/Q1444222
Q1045665,Franz-Josef Möllenberg,http://www.wikidata.org/entity/Q1445831
Q1045665,Franz Xaver Kirschner,http://www.wikidata.org/entity/Q1449661
Q1045665,Frauke Tengler,http://www.wikidata.org/entity/Q1451947
Q1045665,Friederike de Haas,http://www.wikidata.org/entity/Q1457107
Q1045665,Friedhelm Decker,http://www.wikidata.org/entity/Q1457182
Q1045665,Friedrich Bullinger,http://www.wikidata.org/entity/Q1458582
Q1045665,Helene Hammelrath,http://www.wikidata.org/entity/Q1459816
Q1045665,Frank Werner,http://www.wikidata.org/entity/Q1444434
Q1045665,Fritz Buschle,http://www.wikidata.org/entity/Q1465888
Q1045665,Karl Zimmermann,http://www.wikidata.org/entity/Q1412462
Q1045665,Frank Schmidt,http://www.wikidata.org/entity/Q1444122
